# time,angle,x,y,speed_tangential,accel_tangential,normal_force,curvature,dfdx,d2fdx2
0.0000,1.0550,0.0000,0.6533,0.0000,0.0000,0.0000,0.0000,-1.7637,17.1086
1.0000,1.0550,0.0000,0.6533,0.0000,6.0955,1.0000,2.0529,-1.7637,17.1086
2.0000,1.0550,0.0000,0.6533,0.0061,6.0955,1.0000,2.0529,-1.7637,17.1086
3.0000,1.0550,0.0000,0.6533,0.0122,6.0955,1.0000,2.0529,-1.7636,17.1080
4.0000,1.0550,0.0000,0.6532,0.0183,6.0955,1.0000,2.0529,-1.7635,17.1068
5.0000,1.0550,0.0000,0.6532,0.0244,6.0955,1.0001,2.0531,-1.7634,17.1050
6.0000,1.0549,0.0000,0.6532,0.0305,6.0954,1.0001,2.0533,-1.7632,17.1026
7.0000,1.0549,0.0000,0.6532,0.0366,6.0952,1.0002,2.0535,-1.7629,17.0996
8.0000,1.0548,0.0001,0.6532,0.0427,6.0951,1.0003,2.0538,-1.7626,17.0960
9.0000,1.0547,0.0001,0.6531,0.0488,6.0949,1.0004,2.0542,-1.7622,17.0917
10.0000,1.0546,0.0001,0.6531,0.0549,6.0946,1.0005,2.0547,-1.7618,17.0869
11.0000,1.0545,0.0001,0.6530,0.0610,6.0943,1.0006,2.0552,-1.7614,17.0814
12.0000,1.0544,0.0002,0.6530,0.0670,6.0939,1.0008,2.0557,-1.7609,17.0753
13.0000,1.0543,0.0002,0.6529,0.0731,6.0936,1.0009,2.0564,-1.7603,17.0686
14.0000,1.0542,0.0002,0.6529,0.0792,6.0931,1.0011,2.0570,-1.7597,17.0612
15.0000,1.0540,0.0003,0.6528,0.0853,6.0926,1.0013,2.0578,-1.7590,17.0532
16.0000,1.0539,0.0003,0.6527,0.0914,6.0921,1.0015,2.0586,-1.7583,17.0446
17.0000,1.0537,0.0004,0.6526,0.0975,6.0916,1.0018,2.0595,-1.7575,17.0353
18.0000,1.0535,0.0004,0.6525,0.1036,6.0910,1.0020,2.0604,-1.7567,17.0253
19.0000,1.0533,0.0005,0.6525,0.1097,6.0903,1.0023,2.0613,-1.7558,17.0146
20.0000,1.0531,0.0005,0.6524,0.1158,6.0896,1.0025,2.0624,-1.7549,17.0033
21.0000,1.0529,0.0006,0.6523,0.1219,6.0889,1.0028,2.0635,-1.7539,16.9913
22.0000,1.0526,0.0006,0.6522,0.1280,6.0881,1.0031,2.0646,-1.7529,16.9786
23.0000,1.0524,0.0007,0.6520,0.1341,6.0873,1.0034,2.0658,-1.7518,16.9652
24.0000,1.0521,0.0008,0.6519,0.1401,6.0864,1.0038,2.0670,-1.7507,16.9510
25.0000,1.0518,0.0008,0.6518,0.1462,6.0855,1.0041,2.0683,-1.7495,16.9362
26.0000,1.0515,0.0009,0.6517,0.1523,6.0845,1.0045,2.0696,-1.7483,16.9205
27.0000,1.0512,0.0010,0.6515,0.1584,6.0835,1.0049,2.0710,-1.7470,16.9042
28.0000,1.0509,0.0011,0.6514,0.1645,6.0824,1.0053,2.0724,-1.7457,16.8870
29.0000,1.0506,0.0011,0.6513,0.1706,6.0813,1.0057,2.0739,-1.7443,16.8691
30.0000,1.0502,0.0012,0.6511,0.1766,6.0802,1.0062,2.0754,-1.7429,16.8504
31.0000,1.0499,0.0013,0.6510,0.1827,6.0790,1.0066,2.0769,-1.7414,16.8309
32.0000,1.0495,0.0014,0.6508,0.1888,6.0778,1.0071,2.0785,-1.7399,16.8106
33.0000,1.0491,0.0015,0.6506,0.1949,6.0765,1.0076,2.0801,-1.7383,16.7894
34.0000,1.0488,0.0016,0.6505,0.2010,6.0752,1.0081,2.0817,-1.7367,16.7674
35.0000,1.0484,0.0017,0.6503,0.2070,6.0738,1.0086,2.0834,-1.7350,16.7445
36.0000,1.0479,0.0018,0.6501,0.2131,6.0724,1.0091,2.0851,-1.7333,16.7208
37.0000,1.0475,0.0019,0.6499,0.2192,6.0709,1.0097,2.0868,-1.7315,16.6962
38.0000,1.0471,0.0020,0.6497,0.2252,6.0694,1.0102,2.0885,-1.7297,16.6706
39.0000,1.0466,0.0021,0.6495,0.2313,6.0679,1.0108,2.0903,-1.7278,16.6441
40.0000,1.0461,0.0022,0.6493,0.2374,6.0663,1.0114,2.0921,-1.7259,16.6167
41.0000,1.0456,0.0024,0.6491,0.2435,6.0646,1.0120,2.0939,-1.7239,16.5883
42.0000,1.0452,0.0025,0.6489,0.2495,6.0629,1.0127,2.0957,-1.7219,16.5590
43.0000,1.0446,0.0026,0.6487,0.2556,6.0612,1.0133,2.0975,-1.7198,16.5286
44.0000,1.0441,0.0027,0.6485,0.2616,6.0594,1.0140,2.0993,-1.7177,16.4973
45.0000,1.0436,0.0029,0.6483,0.2677,6.0575,1.0147,2.1011,-1.7155,16.4649
46.0000,1.0430,0.0030,0.6480,0.2738,6.0557,1.0154,2.1029,-1.7133,16.4315
47.0000,1.0425,0.0031,0.6478,0.2798,6.0537,1.0161,2.1047,-1.7110,16.3970
48.0000,1.0419,0.0033,0.6476,0.2859,6.0517,1.0168,2.1065,-1.7087,16.3614
49.0000,1.0413,0.0034,0.6473,0.2919,6.0497,1.0176,2.1083,-1.7064,16.3248
50.0000,1.0407,0.0036,0.6471,0.2980,6.0476,1.0183,2.1101,-1.7040,16.2870
51.0000,1.0401,0.0037,0.6468,0.3040,6.0455,1.0191,2.1118,-1.7015,16.2480
52.0000,1.0395,0.0039,0.6465,0.3101,6.0433,1.0199,2.1135,-1.6990,16.2080
53.0000,1.0388,0.0040,0.6463,0.3161,6.0411,1.0207,2.1152,-1.6965,16.1667
54.0000,1.0382,0.0042,0.6460,0.3221,6.0388,1.0216,2.1169,-1.6939,16.1243
55.0000,1.0375,0.0044,0.6457,0.3282,6.0365,1.0224,2.1185,-1.6913,16.0806
56.0000,1.0368,0.0045,0.6454,0.3342,6.0341,1.0233,2.1201,-1.6886,16.0357
57.0000,1.0361,0.0047,0.6452,0.3403,6.0317,1.0242,2.1216,-1.6859,15.9896
58.0000,1.0354,0.0049,0.6449,0.3463,6.0292,1.0251,2.1231,-1.6831,15.9422
59.0000,1.0347,0.0050,0.6446,0.3523,6.0267,1.0260,2.1246,-1.6803,15.8935
60.0000,1.0340,0.0052,0.6443,0.3583,6.0241,1.0269,2.1259,-1.6774,15.8435
61.0000,1.0332,0.0054,0.6440,0.3644,6.0215,1.0278,2.1272,-1.6745,15.7922
62.0000,1.0325,0.0056,0.6436,0.3704,6.0188,1.0288,2.1285,-1.6716,15.7395
63.0000,1.0317,0.0058,0.6433,0.3764,6.0161,1.0298,2.1296,-1.6686,15.6855
64.0000,1.0309,0.0060,0.6430,0.3824,6.0133,1.0308,2.1307,-1.6656,15.6301
65.0000,1.0301,0.0062,0.6427,0.3884,6.0104,1.0318,2.1317,-1.6625,15.5733
66.0000,1.0293,0.0064,0.6423,0.3944,6.0076,1.0328,2.1326,-1.6594,15.5151
67.0000,1.0285,0.0066,0.6420,0.4005,6.0046,1.0338,2.1334,-1.6563,15.4555
68.0000,1.0276,0.0068,0.6417,0.4065,6.0016,1.0349,2.1341,-1.6531,15.3944
69.0000,1.0268,0.0070,0.6413,0.4125,5.9986,1.0359,2.1346,-1.6499,15.3318
70.0000,1.0259,0.0072,0.6410,0.4185,5.9955,1.0370,2.1351,-1.6466,15.2678
71.0000,1.0250,0.0074,0.6406,0.4245,5.9924,1.0381,2.1354,-1.6433,15.2023
72.0000,1.0241,0.0076,0.6402,0.4304,5.9892,1.0392,2.1356,-1.6400,15.1352
73.0000,1.0232,0.0079,0.6399,0.4364,5.9859,1.0403,2.1357,-1.6366,15.0667
74.0000,1.0223,0.0081,0.6395,0.4424,5.9826,1.0415,2.1356,-1.6332,14.9965
75.0000,1.0214,0.0083,0.6391,0.4484,5.9793,1.0426,2.1354,-1.6297,14.9248
76.0000,1.0204,0.0086,0.6387,0.4544,5.9759,1.0438,2.1350,-1.6263,14.8516
77.0000,1.0195,0.0088,0.6383,0.4604,5.9725,1.0449,2.1344,-1.6227,14.7767
78.0000,1.0185,0.0090,0.6380,0.4663,5.9690,1.0461,2.1337,-1.6192,14.7003
79.0000,1.0175,0.0093,0.6376,0.4723,5.9654,1.0473,2.1328,-1.6156,14.6222
80.0000,1.0165,0.0095,0.6372,0.4783,5.9618,1.0485,2.1317,-1.6120,14.5425
81.0000,1.0155,0.0098,0.6367,0.4842,5.9582,1.0497,2.1304,-1.6083,14.4611
82.0000,1.0145,0.0100,0.6363,0.4902,5.9544,1.0509,2.1289,-1.6047,14.3782
83.0000,1.0135,0.0103,0.6359,0.4961,5.9507,1.0521,2.1272,-1.6010,14.2935
84.0000,1.0125,0.0106,0.6355,0.5021,5.9469,1.0533,2.1252,-1.5972,14.2072
85.0000,1.0114,0.0108,0.6351,0.5080,5.9430,1.0546,2.1230,-1.5935,14.1192
86.0000,1.0104,0.0111,0.6346,0.5140,5.9391,1.0558,2.1206,-1.5897,14.0295
87.0000,1.0093,0.0114,0.6342,0.5199,5.9352,1.0570,2.1180,-1.5859,13.9381
88.0000,1.0082,0.0116,0.6338,0.5259,5.9312,1.0583,2.1151,-1.5820,13.8449
89.0000,1.0071,0.0119,0.6333,0.5318,5.9271,1.0595,2.1119,-1.5781,13.7501
90.0000,1.0060,0.0122,0.6329,0.5377,5.9230,1.0608,2.1085,-1.5743,13.6536
91.0000,1.0049,0.0125,0.6324,0.5436,5.9189,1.0620,2.1047,-1.5703,13.5553
92.0000,1.0038,0.0128,0.6320,0.5496,5.9147,1.0633,2.1007,-1.5664,13.4554
93.0000,1.0026,0.0131,0.6315,0.5555,5.9105,1.0645,2.0964,-1.5625,13.3536
94.0000,1.0015,0.0134,0.6310,0.5614,5.9062,1.0658,2.0918,-1.5585,13.2502
95.0000,1.0003,0.0137,0.6306,0.5673,5.9019,1.0670,2.0868,-1.5545,13.1450
96.0000,0.9992,0.0140,0.6301,0.5732,5.8975,1.0683,2.0816,-1.5505,13.0381
97.0000,0.9980,0.0143,0.6296,0.5791,5.8931,1.0695,2.0760,-1.5465,12.9295
98.0000,0.9968,0.0146,0.6291,0.5850,5.8886,1.0708,2.0700,-1.5424,12.8191
99.0000,0.9956,0.0149,0.6286,0.5909,5.8841,1.0720,2.0637,-1.5384,12.7070
100.0000,0.9944,0.0153,0.6281,0.5968,5.8796,1.0732,2.0571,-1.5343,12.5932
101.0000,0.9932,0.0156,0.6276,0.6026,5.8750,1.0744,2.0500,-1.5303,12.4777
102.0000,0.9920,0.0159,0.6271,0.6085,5.8704,1.0756,2.0426,-1.5262,12.3605
103.0000,0.9908,0.0162,0.6266,0.6144,5.8657,1.0768,2.0348,-1.5221,12.2415
104.0000,0.9895,0.0166,0.6261,0.6202,5.8610,1.0780,2.0266,-1.5180,12.1209
105.0000,0.9883,0.0169,0.6256,0.6261,5.8563,1.0791,2.0180,-1.5139,11.9986
106.0000,0.9870,0.0173,0.6251,0.6320,5.8516,1.0803,2.0089,-1.5098,11.8746
107.0000,0.9858,0.0176,0.6245,0.6378,5.8468,1.0814,1.9995,-1.5057,11.7490
108.0000,0.9845,0.0180,0.6240,0.6437,5.8419,1.0825,1.9896,-1.5016,11.6217
109.0000,0.9833,0.0183,0.6235,0.6495,5.8371,1.0836,1.9792,-1.4975,11.4928
110.0000,0.9820,0.0187,0.6229,0.6553,5.8322,1.0846,1.9685,-1.4934,11.3623
111.0000,0.9807,0.0190,0.6224,0.6612,5.8273,1.0857,1.9572,-1.4893,11.2301
112.0000,0.9795,0.0194,0.6218,0.6670,5.8223,1.0867,1.9455,-1.4852,11.0964
113.0000,0.9782,0.0198,0.6213,0.6728,5.8173,1.0877,1.9333,-1.4811,10.9612
114.0000,0.9769,0.0202,0.6207,0.6786,5.8124,1.0886,1.9207,-1.4770,10.8244
115.0000,0.9756,0.0205,0.6201,0.6845,5.8073,1.0896,1.9075,-1.4729,10.6861
116.0000,0.9743,0.0209,0.6196,0.6903,5.8023,1.0904,1.8939,-1.4688,10.5463
117.0000,0.9731,0.0213,0.6190,0.6961,5.7973,1.0913,1.8797,-1.4648,10.4050
118.0000,0.9718,0.0217,0.6184,0.7019,5.7922,1.0921,1.8651,-1.4607,10.2624
119.0000,0.9705,0.0221,0.6179,0.7076,5.7871,1.0929,1.8499,-1.4567,10.1183
120.0000,0.9692,0.0225,0.6173,0.7134,5.7820,1.0936,1.8343,-1.4527,9.9728
121.0000,0.9679,0.0229,0.6167,0.7192,5.7769,1.0943,1.8181,-1.4487,9.8260
122.0000,0.9666,0.0233,0.6161,0.7250,5.7718,1.0950,1.8013,-1.4447,9.6779
123.0000,0.9653,0.0237,0.6155,0.7308,5.7667,1.0956,1.7841,-1.4408,9.5285
124.0000,0.9641,0.0241,0.6149,0.7365,5.7616,1.0962,1.7663,-1.4369,9.3779
125.0000,0.9628,0.0246,0.6143,0.7423,5.7565,1.0967,1.7480,-1.4330,9.2261
126.0000,0.9615,0.0250,0.6137,0.7481,5.7514,1.0971,1.7292,-1.4291,9.0731
127.0000,0.9602,0.0254,0.6131,0.7538,5.7463,1.0975,1.7098,-1.4253,8.9190
128.0000,0.9590,0.0258,0.6124,0.7595,5.7412,1.0979,1.6899,-1.4214,8.7638
129.0000,0.9577,0.0263,0.6118,0.7653,5.7361,1.0982,1.6695,-1.4177,8.6076
130.0000,0.9565,0.0267,0.6112,0.7710,5.7310,1.0984,1.6485,-1.4139,8.4504
131.0000,0.9552,0.0272,0.6106,0.7768,5.7259,1.0986,1.6270,-1.4102,8.2923
132.0000,0.9540,0.0276,0.6099,0.7825,5.7209,1.0987,1.6049,-1.4065,8.1332
133.0000,0.9527,0.0281,0.6093,0.7882,5.7159,1.0988,1.5824,-1.4029,7.9733
134.0000,0.9515,0.0285,0.6087,0.7939,5.7109,1.0987,1.5593,-1.3993,7.8126
135.0000,0.9503,0.0290,0.6080,0.7996,5.7059,1.0987,1.5357,-1.3957,7.6512
136.0000,0.9491,0.0294,0.6074,0.8053,5.7010,1.0985,1.5115,-1.3922,7.4891
137.0000,0.9479,0.0299,0.6067,0.8110,5.6961,1.0983,1.4869,-1.3888,7.3263
138.0000,0.9467,0.0304,0.6060,0.8167,5.6912,1.0980,1.4618,-1.3853,7.1630
139.0000,0.9456,0.0309,0.6054,0.8224,5.6864,1.0977,1.4362,-1.3820,6.9991
140.0000,0.9444,0.0314,0.6047,0.8281,5.6816,1.0972,1.4101,-1.3786,6.8347
141.0000,0.9433,0.0318,0.6040,0.8338,5.6768,1.0967,1.3835,-1.3754,6.6700
142.0000,0.9421,0.0323,0.6034,0.8395,5.6721,1.0961,1.3565,-1.3722,6.5049
143.0000,0.9410,0.0328,0.6027,0.8451,5.6675,1.0955,1.3290,-1.3690,6.3395
144.0000,0.9399,0.0333,0.6020,0.8508,5.6629,1.0947,1.3010,-1.3659,6.1739
145.0000,0.9388,0.0338,0.6013,0.8565,5.6583,1.0939,1.2727,-1.3628,6.0081
146.0000,0.9378,0.0343,0.6006,0.8621,5.6539,1.0930,1.2439,-1.3599,5.8422
147.0000,0.9367,0.0348,0.5999,0.8678,5.6494,1.0920,1.2148,-1.3569,5.6763
148.0000,0.9357,0.0353,0.5992,0.8734,5.6451,1.0910,1.1852,-1.3541,5.5104
149.0000,0.9347,0.0359,0.5985,0.8791,5.6408,1.0898,1.1553,-1.3513,5.3446
150.0000,0.9337,0.0364,0.5978,0.8847,5.6366,1.0886,1.1251,-1.3485,5.1790
151.0000,0.9327,0.0369,0.5971,0.8904,5.6325,1.0873,1.0945,-1.3458,5.0136
152.0000,0.9318,0.0374,0.5964,0.8960,5.6284,1.0860,1.0636,-1.3432,4.8485
153.0000,0.9308,0.0380,0.5957,0.9016,5.6245,1.0845,1.0325,-1.3407,4.6838
154.0000,0.9299,0.0385,0.5950,0.9072,5.6206,1.0830,1.0010,-1.3382,4.5196
155.0000,0.9291,0.0391,0.5942,0.9129,5.6168,1.0813,0.9694,-1.3358,4.3558
156.0000,0.9282,0.0396,0.5935,0.9185,5.6131,1.0796,0.9375,-1.3335,4.1926
157.0000,0.9274,0.0402,0.5928,0.9241,5.6095,1.0779,0.9054,-1.3312,4.0300
158.0000,0.9265,0.0407,0.5920,0.9297,5.6060,1.0760,0.8731,-1.3291,3.8682
159.0000,0.9258,0.0413,0.5913,0.9353,5.6026,1.0741,0.8407,-1.3270,3.7072
160.0000,0.9250,0.0418,0.5905,0.9409,5.5992,1.0721,0.8081,-1.3249,3.5470
161.0000,0.9243,0.0424,0.5898,0.9465,5.5960,1.0700,0.7755,-1.3230,3.3878
162.0000,0.9235,0.0430,0.5890,0.9521,5.5929,1.0678,0.7428,-1.3211,3.2295
163.0000,0.9229,0.0435,0.5883,0.9577,5.5899,1.0656,0.7100,-1.3193,3.0724
164.0000,0.9222,0.0441,0.5875,0.9633,5.5870,1.0633,0.6772,-1.3176,2.9163
165.0000,0.9216,0.0447,0.5867,0.9689,5.5842,1.0610,0.6444,-1.3159,2.7615
166.0000,0.9210,0.0453,0.5860,0.9745,5.5816,1.0585,0.6117,-1.3144,2.6080
167.0000,0.9204,0.0459,0.5852,0.9800,5.5790,1.0560,0.5790,-1.3129,2.4558
168.0000,0.9199,0.0465,0.5844,0.9856,5.5766,1.0535,0.5463,-1.3115,2.3050
169.0000,0.9193,0.0471,0.5836,0.9912,5.5743,1.0509,0.5138,-1.3101,2.1557
170.0000,0.9189,0.0477,0.5828,0.9968,5.5721,1.0482,0.4815,-1.3089,2.0080
171.0000,0.9184,0.0483,0.5820,1.0023,5.5700,1.0455,0.4493,-1.3077,1.8619
172.0000,0.9180,0.0489,0.5812,1.0079,5.5681,1.0427,0.4173,-1.3067,1.7174
173.0000,0.9176,0.0495,0.5804,1.0135,5.5663,1.0399,0.3855,-1.3057,1.5747
174.0000,0.9172,0.0501,0.5796,1.0190,5.5646,1.0371,0.3540,-1.3047,1.4339
175.0000,0.9169,0.0507,0.5788,1.0246,5.5630,1.0342,0.3228,-1.3039,1.2949
176.0000,0.9165,0.0514,0.5780,1.0302,5.5615,1.0312,0.2918,-1.3031,1.1578
177.0000,0.9163,0.0520,0.5772,1.0357,5.5602,1.0283,0.2612,-1.3025,1.0227
178.0000,0.9160,0.0526,0.5764,1.0413,5.5590,1.0253,0.2310,-1.3019,0.8897
179.0000,0.9158,0.0532,0.5756,1.0469,5.5579,1.0222,0.2011,-1.3014,0.7588
180.0000,0.9156,0.0539,0.5747,1.0524,5.5570,1.0192,0.1716,-1.3009,0.6300
181.0000,0.9154,0.0545,0.5739,1.0580,5.5562,1.0161,0.1426,-1.3006,0.5035
182.0000,0.9153,0.0552,0.5731,1.0635,5.5555,1.0130,0.1140,-1.3003,0.3792
183.0000,0.9152,0.0558,0.5722,1.0691,5.5549,1.0099,0.0859,-1.3001,0.2573
184.0000,0.9151,0.0565,0.5714,1.0746,5.5545,1.0068,0.0583,-1.3000,0.1378
185.0000,0.9151,0.0571,0.5705,1.0802,5.5542,1.0037,0.0312,-1.2999,0.0206
186.0000,0.9151,0.0578,0.5697,1.0857,5.5540,1.0006,0.0047,-1.3000,-0.0940
187.0000,0.9151,0.0584,0.5688,1.0913,5.5539,1.0026,0.0213,-1.3001,-0.2062
188.0000,0.9151,0.0591,0.5679,1.0969,5.5540,1.0057,0.0467,-1.3002,-0.3158
189.0000,0.9152,0.0598,0.5671,1.1024,5.5541,1.0088,0.0715,-1.3005,-0.4228
190.0000,0.9153,0.0605,0.5662,1.1080,5.5544,1.0119,0.0958,-1.3008,-0.5271
191.0000,0.9154,0.0611,0.5653,1.1135,5.5548,1.0149,0.1193,-1.3012,-0.6288
192.0000,0.9156,0.0618,0.5644,1.1191,5.5553,1.0180,0.1423,-1.3017,-0.7278
193.0000,0.9157,0.0625,0.5635,1.1246,5.5560,1.0210,0.1646,-1.3022,-0.8240
194.0000,0.9159,0.0632,0.5626,1.1302,5.5567,1.0240,0.1862,-1.3028,-0.9174
195.0000,0.9161,0.0639,0.5617,1.1357,5.5575,1.0270,0.2071,-1.3035,-1.0081
196.0000,0.9164,0.0646,0.5608,1.1413,5.5585,1.0299,0.2273,-1.3042,-1.0959
197.0000,0.9167,0.0652,0.5599,1.1469,5.5595,1.0328,0.2469,-1.3050,-1.1808
198.0000,0.9170,0.0659,0.5590,1.1524,5.5607,1.0356,0.2657,-1.3059,-1.2629
199.0000,0.9173,0.0666,0.5581,1.1580,5.5620,1.0384,0.2838,-1.3068,-1.3420
200.0000,0.9176,0.0674,0.5572,1.1635,5.5633,1.0412,0.3012,-1.3078,-1.4183
201.0000,0.9180,0.0681,0.5563,1.1691,5.5648,1.0439,0.3179,-1.3088,-1.4915
202.0000,0.9184,0.0688,0.5553,1.1747,5.5663,1.0465,0.3338,-1.3099,-1.5619
203.0000,0.9188,0.0695,0.5544,1.1802,5.5679,1.0491,0.3490,-1.3110,-1.6292
204.0000,0.9192,0.0702,0.5535,1.1858,5.5696,1.0516,0.3634,-1.3122,-1.6936
205.0000,0.9196,0.0709,0.5525,1.1914,5.5714,1.0541,0.3771,-1.3135,-1.7550
206.0000,0.9201,0.0716,0.5516,1.1969,5.5733,1.0564,0.3901,-1.3148,-1.8134
207.0000,0.9205,0.0724,0.5506,1.2025,5.5752,1.0588,0.4023,-1.3161,-1.8688
208.0000,0.9210,0.0731,0.5497,1.2081,5.5772,1.0610,0.4138,-1.3175,-1.9212
209.0000,0.9215,0.0738,0.5487,1.2137,5.5793,1.0632,0.4246,-1.3189,-1.9705
210.0000,0.9221,0.0746,0.5477,1.2192,5.5814,1.0653,0.4346,-1.3204,-2.0169
211.0000,0.9226,0.0753,0.5468,1.2248,5.5836,1.0673,0.4439,-1.3219,-2.0603
212.0000,0.9231,0.0760,0.5458,1.2304,5.5859,1.0692,0.4524,-1.3234,-2.1006
213.0000,0.9237,0.0768,0.5448,1.2360,5.5882,1.0710,0.4603,-1.3250,-2.1380
214.0000,0.9243,0.0775,0.5438,1.2416,5.5906,1.0728,0.4674,-1.3266,-2.1724
215.0000,0.9249,0.0783,0.5428,1.2472,5.5930,1.0745,0.4738,-1.3282,-2.2038
216.0000,0.9255,0.0790,0.5418,1.2528,5.5955,1.0760,0.4795,-1.3299,-2.2322
217.0000,0.9261,0.0798,0.5408,1.2584,5.5980,1.0775,0.4846,-1.3316,-2.2577
218.0000,0.9267,0.0805,0.5398,1.2640,5.6005,1.0789,0.4889,-1.3333,-2.2803
219.0000,0.9273,0.0813,0.5388,1.2696,5.6031,1.0802,0.4926,-1.3351,-2.3000
220.0000,0.9279,0.0820,0.5378,1.2752,5.6057,1.0814,0.4956,-1.3368,-2.3167
221.0000,0.9285,0.0828,0.5368,1.2808,5.6083,1.0825,0.4979,-1.3386,-2.3306
222.0000,0.9292,0.0836,0.5358,1.2864,5.6110,1.0835,0.4996,-1.3404,-2.3417
223.0000,0.9298,0.0844,0.5347,1.2920,5.6136,1.0845,0.5007,-1.3422,-2.3499
224.0000,0.9305,0.0851,0.5337,1.2976,5.6163,1.0853,0.5012,-1.3440,-2.3553
225.0000,0.9311,0.0859,0.5327,1.3032,5.6190,1.0860,0.5010,-1.3458,-2.3580
226.0000,0.9318,0.0867,0.5316,1.3088,5.6217,1.0866,0.5002,-1.3477,-2.3578
227.0000,0.9324,0.0875,0.5306,1.3145,5.6245,1.0871,0.4989,-1.3495,-2.3550
228.0000,0.9331,0.0882,0.5295,1.3201,5.6272,1.0875,0.4970,-1.3514,-2.3495
229.0000,0.9337,0.0890,0.5284,1.3257,5.6299,1.0878,0.4945,-1.3532,-2.3414
230.0000,0.9344,0.0898,0.5274,1.3313,5.6326,1.0881,0.4915,-1.3550,-2.3306
231.0000,0.9350,0.0906,0.5263,1.3370,5.6353,1.0882,0.4880,-1.3569,-2.3173
232.0000,0.9357,0.0914,0.5252,1.3426,5.6381,1.0882,0.4839,-1.3587,-2.3014
233.0000,0.9363,0.0922,0.5242,1.3482,5.6407,1.0881,0.4793,-1.3605,-2.2830
234.0000,0.9370,0.0930,0.5231,1.3539,5.6434,1.0879,0.4742,-1.3623,-2.2622
235.0000,0.9376,0.0938,0.5220,1.3595,5.6461,1.0876,0.4687,-1.3642,-2.2389
236.0000,0.9382,0.0946,0.5209,1.3652,5.6487,1.0872,0.4627,-1.3659,-2.2133
237.0000,0.9389,0.0954,0.5198,1.3708,5.6513,1.0867,0.4562,-1.3677,-2.1853
238.0000,0.9395,0.0962,0.5187,1.3765,5.6539,1.0861,0.4493,-1.3695,-2.1550
239.0000,0.9401,0.0970,0.5176,1.3821,5.6565,1.0854,0.4420,-1.3712,-2.1224
240.0000,0.9407,0.0978,0.5164,1.3878,5.6590,1.0846,0.4342,-1.3729,-2.0877
241.0000,0.9413,0.0987,0.5153,1.3934,5.6615,1.0836,0.4261,-1.3746,-2.0508
242.0000,0.9419,0.0995,0.5142,1.3991,5.6640,1.0826,0.4175,-1.3763,-2.0118
243.0000,0.9424,0.1003,0.5131,1.4048,5.6664,1.0815,0.4086,-1.3779,-1.9707
244.0000,0.9430,0.1011,0.5119,1.4104,5.6688,1.0803,0.3993,-1.3795,-1.9277
245.0000,0.9436,0.1020,0.5108,1.4161,5.6711,1.0790,0.3897,-1.3811,-1.8826
246.0000,0.9441,0.1028,0.5096,1.4218,5.6734,1.0776,0.3798,-1.3826,-1.8357
247.0000,0.9446,0.1036,0.5085,1.4275,5.6756,1.0761,0.3695,-1.3842,-1.7869
248.0000,0.9452,0.1045,0.5073,1.4331,5.6778,1.0745,0.3589,-1.3856,-1.7363
249.0000,0.9457,0.1053,0.5062,1.4388,5.6799,1.0729,0.3480,-1.3871,-1.6839
250.0000,0.9461,0.1061,0.5050,1.4445,5.6820,1.0711,0.3368,-1.3884,-1.6298
251.0000,0.9466,0.1070,0.5038,1.4502,5.6840,1.0692,0.3253,-1.3898,-1.5741
252.0000,0.9471,0.1078,0.5027,1.4559,5.6859,1.0672,0.3136,-1.3911,-1.5168
253.0000,0.9475,0.1087,0.5015,1.4615,5.6878,1.0652,0.3016,-1.3924,-1.4579
254.0000,0.9480,0.1095,0.5003,1.4672,5.6896,1.0630,0.2894,-1.3936,-1.3976
255.0000,0.9484,0.1104,0.4991,1.4729,5.6914,1.0608,0.2770,-1.3948,-1.3358
256.0000,0.9488,0.1113,0.4979,1.4786,5.6931,1.0584,0.2643,-1.3959,-1.2727
257.0000,0.9491,0.1121,0.4967,1.4843,5.6947,1.0560,0.2514,-1.3969,-1.2083
258.0000,0.9495,0.1130,0.4955,1.4900,5.6962,1.0535,0.2383,-1.3979,-1.1426
259.0000,0.9499,0.1138,0.4943,1.4957,5.6977,1.0509,0.2250,-1.3989,-1.0757
260.0000,0.9502,0.1147,0.4931,1.5014,5.6991,1.0482,0.2116,-1.3998,-1.0076
261.0000,0.9505,0.1156,0.4918,1.5071,5.7004,1.0455,0.1979,-1.4007,-0.9385
262.0000,0.9508,0.1165,0.4906,1.5128,5.7017,1.0426,0.1841,-1.4014,-0.8684
263.0000,0.9510,0.1173,0.4894,1.5185,5.7028,1.0397,0.1702,-1.4022,-0.7972
264.0000,0.9513,0.1182,0.4881,1.5242,5.7039,1.0367,0.1561,-1.4028,-0.7252
265.0000,0.9515,0.1191,0.4869,1.5299,5.7049,1.0336,0.1418,-1.4034,-0.6523
266.0000,0.9517,0.1200,0.4857,1.5356,5.7058,1.0304,0.1275,-1.4040,-0.5787
267.0000,0.9519,0.1209,0.4844,1.5413,5.7067,1.0272,0.1130,-1.4045,-0.5043
268.0000,0.9521,0.1218,0.4832,1.5470,5.7074,1.0238,0.0984,-1.4049,-0.4292
269.0000,0.9522,0.1227,0.4819,1.5527,5.7081,1.0204,0.0837,-1.4052,-0.3535
270.0000,0.9523,0.1236,0.4806,1.5584,5.7086,1.0169,0.0689,-1.4055,-0.2772
